Feature,CompGroup.C.,BaseGroup.B.,NumSamplesInC,NumSamplesInB,SignedFC,Tstatistic,Parameter,Pvalue,X95.Conf.Int.1,X95.Conf.Int.2,MeanC,MeanB,NullValue.DifferenceInMeans,Alternative,Method,FDR
115,220373_at|DCHS2,Moderate,Incipient,8,7,-1.66978487898811,-3.31209493769717,9.82122118656391,0.00804301465395435,-1.23848423272067,-0.240840267279331,2.38073075,3.120393,0,two.sided,Welch Two Sample t-test,0.999942533103159
116,204388_s_at|MAOA,Moderate,Incipient,8,7,1.59971077213651,3.1297093493035,12.8532905628742,0.00807408947003836,0.209389739953839,1.14623243861759,3.624852375,2.94704128571429,0,two.sided,Welch Two Sample t-test,0.999942533103159
117,236138_at|LMBRD2,Moderate,Incipient,8,7,1.37028562515806,3.13609191327431,12.6581238035033,0.00810820421312969,0.140538285885679,0.768414999828607,2.7731685,2.31869185714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
118,226841_at|MPEG1,Moderate,Incipient,8,7,-1.16810582539483,-3.12140182600928,12.9429846230678,0.0081435118010886,-0.379392559747366,-0.0689494045383483,1.804978875,2.02914985714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
119,242722_at|LMO7,Moderate,Incipient,8,7,-1.50913980771739,-3.15497696760728,12.1273201962262,0.00820076048781809,-1.00327435390557,-0.184178574665856,3.65585725,4.24958371428571,0,two.sided,Welch Two Sample t-test,0.999942533103159
120,201465_s_at|JUN,Moderate,Incipient,8,7,-1.29163521365014,-3.22634333254789,10.7449003602357,0.00830225432315389,-0.621794488517127,-0.11660286862573,5.66294875,6.03214742857143,0,two.sided,Welch Two Sample t-test,0.999942533103159
121,1557652_a_at|CCDC13-AS1,Moderate,Incipient,8,7,1.44936355711365,3.12443111805482,12.6300499079099,0.00830980081563936,0.164101639723053,0.90673740963409,3.43739460025,2.90197507557143,0,two.sided,Welch Two Sample t-test,0.999942533103159
122,221189_s_at|TARS2,Moderate,Incipient,8,7,1.26889462668053,3.11197625709557,12.9147683554402,0.00831132537541762,0.104900456438547,0.58224407927574,5.156871125,4.81329885714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
123,1553575_at|ND6,Moderate,Incipient,8,7,-1.09892834503383,-3.15891275737179,11.9044323431935,0.00831176437488339,-0.230052057845075,-0.0421425807263522,13.524523215,13.6606205342857,0,two.sided,Welch Two Sample t-test,0.999942533103159
124,211805_s_at|SLC8A1,Moderate,Incipient,8,7,-1.2698646013316,-3.17473992322988,11.5715163049291,0.00833831202257852,-0.582198836379331,-0.107150520763527,3.90906575,4.25374042857143,0,two.sided,Welch Two Sample t-test,0.999942533103159
125,201137_s_at|HLA-DPB1,Moderate,Incipient,8,7,-2.00404282643707,-3.16036839518436,11.8212666360012,0.00835519854496058,-1.6955004435474,-0.310326235024028,5.026465375,6.02937871428571,0,two.sided,Welch Two Sample t-test,0.999942533103159
126,204099_at|SMARCD3,Moderate,Incipient,8,7,-1.36078976623894,-3.11200512728899,12.8270951172291,0.00837053702247873,-0.753402760178034,-0.135485632679108,4.028563375,4.47300757142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
127,215224_at|SNORA21,Moderate,Incipient,8,7,1.34655706937427,3.10364164035115,12.9201094975316,0.00844172249356144,0.130279409718233,0.728271340281766,2.410770375,1.981495,0,two.sided,Welch Two Sample t-test,0.999942533103159
128,232683_s_at|PARP6,Moderate,Incipient,8,7,-1.31246225095229,-3.12179036250672,12.3774102434347,0.00853440260643459,-0.665136761109684,-0.119415096033173,3.3850755,3.77735142857143,0,two.sided,Welch Two Sample t-test,0.999942533103159
129,46270_at|UBAP1,Moderate,Incipient,8,7,-1.36795274376213,-3.09627926710661,12.9520152404705,0.00854005792485623,-0.767524255288276,-0.13651253042601,5.31073975,5.76275814285714,0,two.sided,Welch Two Sample t-test,0.999942533103159
130,227775_at|CELF6,Moderate,Incipient,8,7,1.47928625117785,3.25493965519068,10.0369679744507,0.00860710898542019,0.178396293211966,0.951406206788034,4.62651225,4.061611,0,two.sided,Welch Two Sample t-test,0.999942533103159
131,226696_at|RBBP9,Moderate,Incipient,8,7,1.27821912499307,3.19248556592025,10.863081780303,0.00869724482570974,0.109608918560414,0.598661438582443,4.02150875,3.66737357142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
132,212962_at|SYDE1,Moderate,Incipient,8,7,-1.3513148352963,-3.08555224989936,12.8199926840844,0.00881021253911994,-0.738921043441687,-0.129806635129741,2.979953875,3.41431771428571,0,two.sided,Welch Two Sample t-test,0.999942533103159
133,202288_at|MTOR,Moderate,Incipient,8,7,-1.16789595195392,-3.08038469929752,12.7827701740242,0.00892433766838202,-0.381219665952769,-0.0666038340472305,2.96370425,3.187616,0,two.sided,Welch Two Sample t-test,0.999942533103159
134,206506_s_at|SUPT3H,Moderate,Incipient,8,7,-1.23000090324434,-3.06663218259709,12.9982001875296,0.0090082974671534,-0.509060686971508,-0.088258063028492,4.676937625,4.975597,0,two.sided,Welch Two Sample t-test,0.999942533103159
135,1556209_at|CLEC2B,Moderate,Incipient,8,7,-1.20570687841699,-3.06034576052652,12.9567750128852,0.00914719299547829,-0.460457803097001,-0.0793006242244275,1.530436593625,1.80031580728571,0,two.sided,Welch Two Sample t-test,0.999942533103159
136,1556156_at|ESRRB,Moderate,Incipient,8,7,1.13867801506115,3.10017119359904,12.0282887911661,0.00916393899668278,0.0557169306862821,0.319002774563718,1.635307489625,1.447947637,0,two.sided,Welch Two Sample t-test,0.999942533103159
137,223965_at|TRNAU1AP,Moderate,Incipient,8,7,-1.41270317903383,-3.13897929687009,11.2384368241369,0.00919850369373855,-0.847064149767412,-0.149852600232588,2.893348625,3.391807,0,two.sided,Welch Two Sample t-test,0.999942533103159
138,1552466_x_at|LINC00161,Moderate,Incipient,8,7,1.2767750305522,3.07561957882101,12.5149590219844,0.00920408749514955,0.103920113949494,0.601088571371935,2.691731500375,2.33922715771429,0,two.sided,Welch Two Sample t-test,0.999942533103159
139,241747_s_at|CUL7,Moderate,Incipient,8,7,-1.20415791962131,-3.19616695305178,10.2731349230812,0.00924356633408556,-0.454200990753064,-0.0818482235326505,2.81019825,3.07822285714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
140,210965_x_at|CDK13,Moderate,Incipient,8,7,-1.16067102933243,-3.08610771624066,12.1533228687268,0.00930460799161193,-0.366509640336901,-0.0634086096630993,2.188007875,2.402967,0,two.sided,Welch Two Sample t-test,0.999942533103159
141,226590_at|ZNF618,Moderate,Incipient,8,7,1.28962976435484,3.06469028208628,12.6268465837298,0.00931146705379312,0.107501556438687,0.626412336418455,2.965604375,2.59864742857143,0,two.sided,Welch Two Sample t-test,0.999942533103159
142,221490_at|UBAP1,Moderate,Incipient,8,7,-1.2660494139377,-3.08325829553824,12.1313277010495,0.00937212633753303,-0.58054522460251,-0.100122203968919,5.049735,5.39006871428571,0,two.sided,Welch Two Sample t-test,0.999942533103159
143,205054_at|NEB,Moderate,Incipient,8,7,1.33466945007028,3.20422473446024,10.0110664718355,0.00941102892961689,0.12691422522034,0.706050739065374,2.209375625,1.79289314285714,0,two.sided,Welch Two Sample t-test,0.999942533103159
144,227713_at|KATNAL1,Moderate,Incipient,8,7,1.41888092195254,3.04855488719646,12.7979217149649,0.00947265211965188,0.14648325896273,0.863023776751558,5.753010375,5.24825685714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
145,1559893_at|GPATCH11,Moderate,Incipient,8,7,-1.43343384173428,-3.23519630759982,9.51534538618545,0.00952588809852577,-0.879732993516818,-0.159217647304609,4.862453784875,5.38192910528571,0,two.sided,Welch Two Sample t-test,0.999942533103159
146,1558764_at|TNRC6B-DT,Moderate,Incipient,8,7,-1.10766330342488,-3.15868799316855,10.5342161120846,0.00957165185126894,-0.250868726681083,-0.0441700969260602,1.534867182625,1.68238659442857,0,two.sided,Welch Two Sample t-test,0.999942533103159
147,224898_at|WDR26,Moderate,Incipient,8,7,1.99000864263716,3.05904443581497,12.3918702167178,0.00959378756955431,0.288140276378543,1.6974091164786,4.250722125,3.25794742857143,0,two.sided,Welch Two Sample t-test,0.999942533103159
148,212663_at|FKBP15,Moderate,Incipient,8,7,-1.17788686982778,-3.0502784137648,12.5905496675386,0.0095978271030905,-0.404045736569331,-0.0683562277163837,1.812464875,2.04866585714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
149,219634_at|CHST11,Moderate,Incipient,8,7,-1.4245493735597,-3.22658764942578,9.56301917722157,0.00960087311782646,-0.865234041539149,-0.155777208460851,2.577019375,3.087525,0,two.sided,Welch Two Sample t-test,0.999942533103159
150,1562629_a_at|KRT40,Moderate,Incipient,8,7,1.36274943786299,3.03510658928818,12.9576883966669,0.00960104777934169,0.12858460051896,0.764456049838182,2.88083765675,2.43431733157143,0,two.sided,Welch Two Sample t-test,0.999942533103159
151,233072_at|NTNG2,Moderate,Incipient,8,7,-1.31156898950214,-3.16855497248317,10.129354550343,0.00985856860851208,-0.665977226796033,-0.116610166061109,7.083531875,7.47482557142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
152,1558924_s_at|CLIP1,Moderate,Incipient,8,7,-1.37439107029086,-3.11491698058287,10.9650151127169,0.00987400453019466,-0.783099400225162,-0.134485736024838,5.129762044875,5.588554613,0,two.sided,Welch Two Sample t-test,0.999942533103159
153,1559276_at|PCAT18,Moderate,Incipient,8,7,1.41974892686661,3.02614087679074,12.7712582467039,0.00990752304076833,0.14400297207142,0.867268670500008,3.820280548,3.31464472671429,0,two.sided,Welch Two Sample t-test,0.999942533103159
154,234867_at|TRAV39,Moderate,Incipient,8,7,1.26511699104389,3.01689324701536,12.9977243552378,0.00991326062479327,0.0963178732150749,0.582223733927783,2.389559375,2.05028857142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
155,207085_x_at|CSF2RA,Moderate,Incipient,8,7,-1.20238524813181,-3.0296185429313,12.6779832420048,0.0099134423806298,-0.455998076553215,-0.0758003520182135,2.0053915,2.27129071428571,0,two.sided,Welch Two Sample t-test,0.999942533103159
156,207783_x_at|HUWE1,Moderate,Incipient,8,7,-1.31926505432602,-3.06846426501498,11.7454542962194,0.00996630016347311,-0.684256113339078,-0.115212779518064,9.668814125,10.0685485714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
157,224413_s_at|TM2D2,Moderate,Incipient,8,7,1.31896766466158,3.14840176913512,10.3330916704338,0.00996754063129273,0.117975650342971,0.680842742514172,5.517948625,5.11853942857143,0,two.sided,Welch Two Sample t-test,0.999942533103159
